repo,java_file,mxcoco
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getMinEvictableIdleTimeMillis_17.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getAcceptorThreads_30.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/StatementFacade_createStatement_2.java,5
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/StringMethodDeserializer_StringMethodDeserializer_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isTestOnBorrow_112.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_configureSslContextFactory_83.java,30
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_checkPoolConfiguration_15.java,7
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setBufferSize_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getInitialSize_12.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_setDisableSniHostCheck_74.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getUseStatementFacade_147.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setUseProxyProtocol_45.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getJdbcInterceptorsAsArray_118.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setSyncFlush_19.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setMinIdle_56.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setIncludedPaths_17.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getMaxWait_16.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getEnableOCSP_45.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_resetStats_52.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_getIncludedMethods_12.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getPoolProperties_6.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getHeaderCacheSize_8.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getMaxIdle_15.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getActive_8.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getUriCompliance_48.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setAcceptorThreads_31.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setLogWriter_56.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getEnableCRLDP_42.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setNumTestsPerEvictionRun_58.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getMaxCertPathLength_48.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setDefaultReadOnly_47.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setIdleTimeout_19.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setUseEquals_53.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setExcludedPaths_15.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setDefaultAutoCommit_50.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/SslReload_SslReload_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setValidator_36.java,2
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_isUseDateHeader_40.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_contains_11.java,3
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setMaxResponseHeaderSize_15.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_checkAbandoned_63.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setPort_3.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_iterator_7.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_setAllowRenegotiation_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_purge_39.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_setValidateCerts_72.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSource_preRegister_5.java,4
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_getIncludedPaths_16.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_getConnection_33.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/ServerPushFilterFactory_getRefererPorts_9.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getDbProperties_79.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getAllowRenegotiation_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setRemoveAbandoned_60.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/ServerPushFilterFactory_setMaxAssociations_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_purge_149.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getKeyStoreProvider_13.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_toArray_23.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setRequestCookieCompliance_51.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setAccessToUnderlyingConnectionAllowed_124.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_setKeyStoreType_12.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_containsAll_18.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setMinBufferPoolSize_21.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getSize_7.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getResponseCookieCompliance_52.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getAbandonWhenPercentageFull_1.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setBufferPoolIncrement_23.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getValidatorClassName_102.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getAcceptQueueSize_34.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setUseDisposableConnectionFacade_139.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setMaxRequestHeaderSize_13.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setDefaultTransactionIsolation_48.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_isReuseAddress_36.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setInitSQL_71.java,2
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/RoutingHandler_RoutingHandler_0.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/NetUtil_isWindows_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ProxyConnection_isWrapperFor_6.java,3
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setUseEquals_84.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/ZipExceptionHandlingGzipHandler_handle_0.java,6
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_isTestOnBorrow_25.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_logSupportedParameters_82.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setMaxAge_127.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setBindHost_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setUseDisposableConnectionFacade_100.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getKeyManagerPassword_21.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_getHoldability_47.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setCompressedMimeTypes_7.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getMinEvictableIdleTimeMillis_89.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setInheritChannel_7.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getActive_65.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/NetUtil_getTcpBacklog_1.java,2
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setReuseAddress_37.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_remove_7.java,3
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setTestWhileIdle_63.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/ServerPushFilterFactory_isEnabled_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setIgnoreExceptionOnPreLoad_146.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/StringMethodDeserializer_deserialize_1.java,2
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_lock_31.java,2
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setIncludedMethods_13.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_retainAll_23.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_isEnabled_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_toArray_24.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/ServerPushFilterFactory_getMaxAssociations_4.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_isFairQueue_2.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getTrustStorePath_24.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getCreatedCount_72.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_getExcludedMimeTypes_8.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getInitialSize_83.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setAcceptQueueSize_35.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getReconnectedCount_74.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_isSyncFlush_18.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_isEmpty_21.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_setHttpCompliance_47.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getRemoveAbandonedTimeout_24.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/ServerPushFilterFactory_getRefererHosts_6.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getUseStatementFacade_108.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/StringMethodSerializer_StringMethodSerializer_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getMaxAge_91.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_setTrustStoreType_17.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setInitSQL_23.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_buildBufferPool_62.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getPassword_21.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setEnabled_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getWaitCount_5.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_setExcludedMimeTypes_9.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getSize_68.java,1
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getMaxResponseHeaderSize_14.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isDefaultReadOnly_107.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_isValidKeyStorePath_75.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getNumTestsPerEvictionRun_20.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getBufferPoolIncrement_22.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setLogAbandoned_24.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getWantClientAuth_33.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getSupportedCipherSuites_65.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getName_4.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getTrustStorePassword_27.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_clear_17.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/GzipHandlerFactory_getMinimumEntitySize_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isJmxEnabled_121.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory_getMinRequestDataPerSecond_28.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_size_6.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_isValidKeyStorePassword_76.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setDataSourceJNDI_131.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpsConnectorFactory_getValidatePeers_57.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getConnection_3.java,0
dropwizard/dropwizard,/dropwizard-jetty/src/main/java/io/dropwizard/jetty/StringMethodSerializer_serialize_1.java,2
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ProxyConnection_getParentPool_11.java,0
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/LogbackAccessRequestLog_addEventListener_3.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getValidator_35.java,0
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/LogbackClassicRequestLogFactory_setAppenders_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setDbProperties_44.java,0
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/ClassicLogFormat_pattern_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ProxyConnection_invoke_8.java,37
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/LogbackClassicRequestLogFactory_isEnabled_4.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getPoolSize_17.java,2
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/LogbackClassicRequestLogFactory_build_5.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_disconnect_10.java,12
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/LogbackClassicRequestLogFactory_getTimeZone_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/TrapException_invoke_1.java,13
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/LogbackClassicRequestLogFactory_getAppenders_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_remove_26.java,0
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/LogbackClassicRequestLogFactory_setTimeZone_3.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_getSchema_49.java,0
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/old/ClassicLogFormat_pattern_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_createMBean_41.java,1
dropwizard/dropwizard,/dropwizard-request-logging/src/main/java/io/dropwizard/request/logging/LogbackAccessRequestLogFactory_setAppenders_1.java,0
